City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Mbigou,GA,2021-03-20 05:12:41,-1.9005,11.906,65.25,99,89,2.06
294,Havre-Saint-Pierre,CA,2021-03-20 05:12:42,50.2334,-63.5986,8.6,52,1,14.97
295,Akkermanovka,RU,2021-03-20 05:12:42,51.2467,58.2391,28.4,93,90,11.18
296,Hollins,US,2021-03-20 05:12:42,37.3413,-79.9431,37.0,54,99,2.44
297,Esil,KZ,2021-03-20 05:12:42,51.9556,66.4042,31.66,87,99,21.18
298,Medea,DZ,2021-03-20 05:12:43,36.2642,2.7539,50.0,81,75,9.22
299,Nkhotakota,MW,2021-03-20 05:12:43,-12.9274,34.2961,73.15,88,99,3.6
300,Najran,SA,2021-03-20 05:12:43,17.4924,44.1277,62.6,22,0,4.61
301,Djenne,ML,2021-03-20 05:12:43,13.9061,-4.5533,78.96,13,41,7.54
302,Liverpool,GB,2021-03-20 05:12:44,53.4106,-2.9779,48.2,93,90,3.44
303,Dhidhdhoo,MV,2021-03-20 05:12:44,6.8833,73.1,83.37,69,80,8.95
304,Ciudad Bolivar,VE,2021-03-20 05:12:20,8.1222,-63.5497,77.18,68,100,13.27
305,Miraflores,MX,2021-03-20 05:12:44,19.2167,-98.8083,60.8,41,1,9.22
306,Matosinhos,PT,2021-03-20 05:12:45,41.1821,-8.6891,48.0,76,0,4.61
307,Wexford,IE,2021-03-20 05:12:45,52.3342,-6.4575,44.01,92,42,1.01
308,Ponta Delgada,PT,2021-03-20 05:12:45,37.7333,-25.6667,55.4,76,20,9.22
309,San Jose De Guanipa,VE,2021-03-20 05:12:45,8.8872,-64.1651,74.57,75,84,15.12
310,Rincon,US,2021-03-20 05:12:46,32.296,-81.2354,51.8,62,90,14.97
311,Vuktyl,RU,2021-03-20 05:12:46,63.8567,57.3094,15.91,93,100,4.16
312,Zatoka,UA,2021-03-20 05:12:46,46.0725,30.4654,32.0,93,0,13.42
313,Libreville,GA,2021-03-20 05:12:46,0.3925,9.4537,75.2,94,75,5.75
314,Chingirlau,KZ,2021-03-20 05:12:47,51.095,54.0814,28.49,93,100,17.65
315,Lethem,GY,2021-03-20 05:12:47,3.3803,-59.7968,78.03,60,30,11.18
316,Saurimo,AO,2021-03-20 05:12:47,-9.6608,20.3916,63.34,94,97,3.31
317,Lithakia,GR,2021-03-20 05:12:47,37.7167,20.8333,50.0,93,75,5.75
318,La Palma,US,2021-03-20 05:12:48,33.8464,-118.0467,59.0,100,75,5.7
319,Viedma,AR,2021-03-20 05:12:48,-40.8135,-62.9967,66.18,52,10,19.04
320,Novyy Urengoy,RU,2021-03-20 05:12:48,66.0833,76.6333,-18.47,92,25,11.61
321,Rjukan,NO,2021-03-20 05:12:49,59.8789,8.5941,30.0,10,74,32.99
322,Manono,CD,2021-03-20 05:12:49,-7.3,27.4167,70.0,94,100,1.88
323,Shache,CN,2021-03-20 05:12:49,38.4167,77.2406,51.94,22,41,1.19
324,Bushenyi,UG,2021-03-20 05:12:49,-0.5853,30.2114,63.05,82,84,3.38
325,Perama,GR,2021-03-20 05:12:50,37.9757,23.5828,55.0,87,90,5.75
326,Rio Grande,BR,2021-03-20 05:12:50,-32.035,-52.0986,72.0,85,18,3.0
327,Santiago Del Estero,AR,2021-03-20 05:12:50,-27.7951,-64.2615,71.55,56,100,6.13
328,Boaco,NI,2021-03-20 05:12:50,12.4722,-85.6586,68.85,93,18,9.15
329,Karasjok,NO,2021-03-20 05:12:51,69.4719,25.5112,32.0,69,20,23.02
330,Hobyo,SO,2021-03-20 05:12:51,5.3505,48.5268,82.67,69,46,16.84
331,Saint-Georges,GD,2021-03-20 05:12:51,12.0564,-61.7485,75.85,81,25,11.18
332,Coromandel,BR,2021-03-20 05:12:51,-18.4733,-47.2003,63.63,90,57,3.83
333,Tessalit,ML,2021-03-20 05:12:52,20.1986,1.0114,62.87,13,0,2.98
334,Purpe,RU,2021-03-20 05:12:52,64.4803,76.6897,-9.0,89,40,18.72
335,Sistranda,NO,2021-03-20 05:12:52,63.7256,8.834,42.8,93,75,27.63
336,Riberalta,BO,2021-03-20 05:12:53,-10.9833,-66.1,71.91,99,100,1.21
337,Hall,US,2021-03-20 05:12:53,34.3168,-83.7832,46.4,61,1,10.36
338,Japura,ID,2021-03-20 05:12:53,-0.3167,102.35,89.29,63,100,1.01
339,Axim,GH,2021-03-20 05:12:53,4.8699,-2.2405,76.87,85,91,3.42
340,Vicuna,CL,2021-03-20 05:12:54,-30.0319,-70.7081,57.2,77,0,5.75
341,Puerto Cabezas,NI,2021-03-20 05:12:54,14.0351,-83.3888,74.61,89,32,6.62
342,Yazman,PK,2021-03-20 05:12:54,29.1212,71.7446,89.44,15,0,5.44
343,Meybod,IR,2021-03-20 05:12:54,32.2501,54.0166,59.0,23,20,13.8
344,Qaqortoq,GL,2021-03-20 05:12:55,60.7167,-46.0333,32.0,93,90,12.66
345,Xai-Xai,MZ,2021-03-20 05:12:55,-25.0519,33.6442,74.62,86,0,4.05
346,Lebane,RS,2021-03-20 05:12:55,42.9239,21.7375,34.0,80,0,1.14
347,Aripuana,BR,2021-03-20 05:12:56,-9.1667,-60.6333,70.27,97,87,1.68
348,Klyuchi,RU,2021-03-20 05:12:56,52.2667,79.1667,31.91,59,67,25.46
349,Guhagar,IN,2021-03-20 05:12:56,17.4842,73.1929,87.44,36,76,8.05
350,Michigan City,US,2021-03-20 05:12:57,41.7075,-86.895,32.0,93,1,5.86
351,Plouzane,FR,2021-03-20 05:12:57,48.3833,-4.6167,37.4,87,0,8.05
352,Nampula,MZ,2021-03-20 05:12:57,-15.1165,39.2666,72.84,88,48,0.96
353,Rawson,AR,2021-03-20 05:12:57,-43.3002,-65.1023,65.41,34,44,16.53
354,Bilma,NE,2021-03-20 05:12:58,18.6853,12.9164,76.39,18,9,2.01
355,Matagami,CA,2021-03-20 05:12:58,49.7502,-77.6328,33.8,55,1,6.91
356,Khandbari,NP,2021-03-20 05:11:22,27.3747,87.2039,83.26,17,60,4.79
357,Khash,IR,2021-03-20 05:12:58,28.2211,61.2158,75.07,20,95,25.99
358,Kulu,TR,2021-03-20 05:12:58,39.0951,33.0799,41.65,83,100,2.44
359,Qasigiannguit,GL,2021-03-20 05:12:59,68.8193,-51.1922,19.4,49,100,14.97
360,Soyo,AO,2021-03-20 05:12:59,-6.1349,12.3689,79.0,86,94,8.88
361,Horki,BY,2021-03-20 05:12:59,54.2861,30.9842,23.0,86,0,4.47
362,Ginir,ET,2021-03-20 05:12:59,7.1333,40.7,64.47,67,55,6.08
363,Bugiri,UG,2021-03-20 05:13:00,0.5714,33.7417,69.67,76,41,5.95
364,Berlevag,NO,2021-03-20 05:13:00,70.8578,29.0864,32.56,83,99,25.23
365,Sete,FR,2021-03-20 05:13:00,43.4018,3.6966,37.0,69,0,4.61
366,Santander,ES,2021-03-20 05:13:00,43.4647,-3.8044,48.99,61,75,8.05
367,Utrecht,NL,2021-03-20 05:11:04,52.0,5.25,30.99,92,12,3.65
368,Yar-Sale,RU,2021-03-20 05:13:01,66.8333,70.8333,-16.91,94,61,11.3
369,Kafanchan,NG,2021-03-20 05:13:01,9.5833,8.3,67.75,84,100,1.72
370,Batsfjord,NO,2021-03-20 05:13:01,70.6345,29.7185,30.83,87,98,21.68
371,Kuvshinovo,RU,2021-03-20 05:13:02,57.0295,34.1725,15.33,92,30,1.9
372,Kargasok,RU,2021-03-20 05:13:02,59.0556,80.8572,26.04,84,100,10.18
373,Grindavik,IS,2021-03-20 05:13:02,63.8424,-22.4338,37.4,70,90,21.85
374,Bollnas,SE,2021-03-20 05:13:03,61.3482,16.3946,33.01,89,100,9.82
375,Kaputa,ZM,2021-03-20 05:13:03,-8.4689,29.6619,67.93,85,80,3.02
376,Malinovskiy,RU,2021-03-20 05:13:03,61.1953,62.8397,19.47,93,100,10.22
377,Baghdad,IQ,2021-03-20 05:11:02,33.3406,44.4009,60.8,48,0,6.91
378,Saint-Pierre,RE,2021-03-20 05:13:04,-21.3393,55.4781,82.4,69,0,5.75
379,San Cristobal,VE,2021-03-20 05:13:04,7.7669,-72.225,66.06,90,100,2.01
380,Kuloy,RU,2021-03-20 05:13:04,61.0305,42.4925,9.64,95,88,4.27
381,Sandane,NO,2021-03-20 05:13:04,61.7728,6.215,42.8,81,75,3.44
382,Tombouctou,ML,2021-03-20 05:13:05,20.0,-3.0,71.4,9,0,8.1
383,Concordia,AR,2021-03-20 05:13:05,-31.393,-58.0209,71.01,83,0,8.01
384,Sechura,PE,2021-03-20 05:13:05,-5.5569,-80.8222,77.04,67,100,12.06
385,Verkhnyaya Maksakovka,RU,2021-03-20 05:13:06,61.635,50.9674,19.4,79,75,6.71
386,Iisaku,EE,2021-03-20 05:13:06,59.1014,27.3081,15.06,86,18,7.65
387,Goderich,CA,2021-03-20 05:13:06,43.7501,-81.7165,26.6,80,0,4.61
388,Tacna,PE,2021-03-20 05:13:07,-18.0056,-70.2483,71.6,64,0,6.91
389,Lima,PE,2021-03-20 05:09:58,-12.0432,-77.0282,73.0,88,0,9.22
390,Verin,ES,2021-03-20 05:13:07,41.9415,-7.4381,33.01,49,47,0.67
391,Asyut,EG,2021-03-20 05:13:07,27.181,31.1837,53.6,76,0,5.75
392,Turukhansk,RU,2021-03-20 05:13:07,65.8167,87.9833,-12.71,85,0,7.67
393,Voloshka,RU,2021-03-20 05:13:08,61.3314,40.0858,8.92,96,100,5.03
394,Marks,RU,2021-03-20 05:13:08,51.7111,46.7486,23.92,89,100,11.16
395,Chapada Dos Guimaraes,BR,2021-03-20 05:13:08,-15.4606,-55.7497,73.4,94,75,9.22
396,Mugla,TR,2021-03-20 05:13:08,37.2303,28.3557,53.6,100,75,2.3
397,Qazanbulaq,AZ,2021-03-20 05:13:09,40.6192,46.6519,48.2,61,75,6.91
398,Verkhnyaya Inta,RU,2021-03-20 05:13:09,65.9811,60.3094,5.86,85,49,2.26
399,Salamiyah,SY,2021-03-20 05:13:09,35.0113,37.0532,50.38,73,77,2.89
400,Ostrovnoy,RU,2021-03-20 05:13:10,68.0531,39.5131,17.19,85,100,29.55
401,Darab,IR,2021-03-20 05:13:10,28.7519,54.5444,70.21,32,0,4.34
402,Abensberg,DE,2021-03-20 05:13:10,48.8167,11.85,28.4,69,45,10.36
403,Umm Kaddadah,SD,2021-03-20 05:13:10,13.6017,26.6876,75.97,14,14,15.77
404,Eregli,TR,2021-03-20 05:11:08,37.5133,34.0467,42.8,57,60,1.77
405,Isla Mujeres,MX,2021-03-20 05:13:11,21.2311,-86.731,77.0,94,75,6.91
406,Puerto Baquerizo Moreno,EC,2021-03-20 05:13:11,-0.9,-89.6,78.93,80,92,7.7
407,Lana,IT,2021-03-20 05:13:11,46.6124,11.1559,30.99,44,29,5.93
408,Podor,MR,2021-03-20 05:13:12,16.6527,-14.9587,68.04,38,0,10.92
409,Melfi,IT,2021-03-20 05:13:12,40.9965,15.6514,28.4,86,90,5.75
410,Coruripe,BR,2021-03-20 05:13:12,-10.1256,-36.1756,76.75,84,22,8.66
411,Kyabe,TD,2021-03-20 05:13:12,9.4515,18.9449,75.72,65,100,3.47
412,Leskovik,AL,2021-03-20 05:13:13,40.1514,20.5972,37.4,93,100,3.62
413,Union City,US,2021-03-20 05:13:13,37.5958,-122.0192,50.0,76,1,5.75
414,Tazovskiy,RU,2021-03-20 05:13:13,67.4667,78.7,-22.47,80,0,9.71
415,Tangermunde,DE,2021-03-20 05:13:14,52.5446,11.9765,28.0,79,29,3.74
416,Sorland,NO,2021-03-20 05:13:14,67.667,12.6934,40.69,80,100,17.45
417,Concarneau,FR,2021-03-20 05:13:14,47.875,-3.9225,35.6,87,0,6.91
418,Micheweni,TZ,2021-03-20 05:13:14,-4.9667,39.8333,83.19,68,61,2.19
419,Richards Bay,ZA,2021-03-20 05:13:15,-28.783,32.0377,71.96,90,4,3.8
420,Aguimes,ES,2021-03-20 05:13:15,27.9054,-15.4461,62.6,55,75,17.27
421,Mafeteng,LS,2021-03-20 05:13:15,-29.823,27.2374,57.9,60,62,7.56
422,Sao Francisco,BR,2021-03-20 05:13:15,-15.9486,-44.8644,67.5,91,60,3.18
423,Remontnoye,RU,2021-03-20 05:13:16,46.5614,43.6501,35.6,93,96,6.71
424,Betare Oya,CM,2021-03-20 05:13:16,5.6,14.0833,68.05,93,97,5.26
425,Mandera,KE,2021-03-20 05:13:16,3.9366,41.867,80.69,68,12,11.16
426,Lamu,KE,2021-03-20 05:13:16,-2.2717,40.902,80.6,83,1,3.44
427,Andenes,NO,2021-03-20 05:13:17,69.3143,16.1194,35.6,75,90,21.85
428,Ejura,GH,2021-03-20 05:13:17,7.3856,-1.3562,74.68,88,100,0.25
429,Sigulda,LV,2021-03-20 05:13:17,57.1519,24.8647,15.01,92,2,2.13
430,Vega Baja,PR,2021-03-20 05:13:18,18.4444,-66.3877,71.01,91,3,8.5
431,Jardim,BR,2021-03-20 05:13:18,-21.4803,-56.1381,71.46,96,91,6.96
432,Roncesvalles,CO,2021-03-20 05:13:18,4.0108,-75.6049,52.27,95,100,2.66
433,Strenci,LV,2021-03-20 05:13:18,57.6257,25.6854,15.01,90,4,3.4
434,Road Town,VG,2021-03-20 05:13:19,18.4167,-64.6167,77.0,80,0,18.01
435,Zabol,AF,2021-03-20 05:13:19,32.25,67.25,64.18,27,64,11.43
436,Simdega,IN,2021-03-20 05:13:19,22.6167,84.5167,93.34,17,26,3.8
437,Estepona,ES,2021-03-20 05:12:36,36.4276,-5.1459,53.6,66,90,4.61
438,Gamba,GA,2021-03-20 05:13:19,-2.65,10.0,74.21,93,87,4.47
439,Itaueira,BR,2021-03-20 05:13:20,-7.6033,-43.0256,70.88,97,100,2.75
440,Marivan,IR,2021-03-20 05:13:20,35.5219,46.176,43.9,55,0,1.99
441,Shakawe,BW,2021-03-20 05:13:20,-18.3667,21.85,66.16,80,26,1.95
442,Nata,PA,2021-03-20 05:13:20,8.3333,-80.5167,75.0,55,78,10.0
443,Alta Floresta,BR,2021-03-20 05:13:21,-9.8756,-56.0861,69.51,98,100,2.17
444,Mungaoli,IN,2021-03-20 05:13:21,24.4167,78.1,88.56,24,0,8.57
445,Baoro,CF,2021-03-20 05:11:16,5.6667,15.9667,68.11,94,97,4.34
446,Inta,RU,2021-03-20 05:13:21,66.0317,60.1659,4.05,87,48,2.39
447,Bergen,NO,2021-03-20 05:13:22,60.392,5.328,39.99,100,75,3.44
448,Brae,GB,2021-03-20 05:13:22,60.3964,-1.353,44.6,93,90,20.71
449,Quelimane,MZ,2021-03-20 05:13:22,-17.8786,36.8883,80.6,83,75,1.21
450,Fianarantsoa,MG,2021-03-20 05:13:22,-21.4333,47.0833,64.02,91,93,3.53
451,Riyadh,SA,2021-03-20 05:09:52,24.6877,46.7219,71.6,28,0,8.05
452,Tarsus,TR,2021-03-20 05:13:23,36.9188,34.8784,53.6,94,75,6.91
453,Sibiti,CG,2021-03-20 05:13:23,-3.6819,13.3499,65.59,98,87,1.68
454,Karpogory,RU,2021-03-20 05:13:23,64.0019,44.4451,1.94,94,26,2.48
455,Palm Beach,US,2021-03-20 05:13:24,26.6503,-80.4498,64.0,86,0,4.0
456,Epe,NG,2021-03-20 05:13:24,6.5841,3.9834,76.95,86,80,2.66
457,Krasnyy Kut,RU,2021-03-20 05:13:24,50.95,46.9667,23.81,89,86,12.06
458,Pokaran,IN,2021-03-20 05:13:24,26.9167,71.9167,89.29,16,0,4.16
459,Horqueta,PY,2021-03-20 05:13:25,-23.3428,-57.0597,74.89,82,94,6.44
460,Dvinskoy,RU,2021-03-20 05:13:25,62.1535,45.1175,7.38,96,94,4.68
461,Machaneng,BW,2021-03-20 05:11:15,-23.1862,27.4886,68.95,68,0,7.76
462,Gornopravdinsk,RU,2021-03-20 05:13:25,60.05,69.9,25.07,94,100,6.55
463,Mweka,CD,2021-03-20 05:13:26,-4.85,21.5667,68.34,97,94,0.94
464,Brokopondo,SR,2021-03-20 05:13:26,4.75,-55.1667,72.45,82,27,6.22
465,Vredendal,ZA,2021-03-20 05:13:26,-31.6683,18.5012,57.33,94,0,3.04
466,Dharchula,IN,2021-03-20 05:13:27,29.85,80.5333,77.83,16,0,5.57
467,Revin,FR,2021-03-20 05:13:27,49.9404,4.635,33.8,93,75,5.75
468,Marsa Matruh,EG,2021-03-20 05:13:27,31.3525,27.2453,60.8,77,40,12.66
469,Langen,DE,2021-03-20 05:13:27,49.9933,8.6728,32.0,69,20,9.22
470,Talalayivka,UA,2021-03-20 05:13:28,50.9578,31.9209,30.63,85,100,7.52
471,Cockburn Town,TC,2021-03-20 05:13:28,21.4612,-71.1419,75.96,79,0,17.63
472,Meulaboh,ID,2021-03-20 05:13:28,4.1363,96.1285,83.26,75,100,3.31
473,Aleksandrov Gay,RU,2021-03-20 05:13:28,50.147,48.5704,23.58,90,98,13.09
474,Broadstairs,GB,2021-03-20 05:13:29,51.3591,1.4394,41.0,78,8,4.0
475,Camacha,PT,2021-03-20 05:13:29,33.0833,-16.3333,59.0,67,75,14.97
476,Tocopilla,CL,2021-03-20 05:13:29,-22.092,-70.1979,66.22,78,31,5.95
477,Uhlove,UA,2021-03-20 05:13:29,44.8215,33.6045,39.0,78,93,7.87
478,Olinda,BR,2021-03-20 05:13:30,-8.0089,-34.8553,78.8,73,40,8.05
479,Olmos,PE,2021-03-20 05:13:30,-5.9847,-79.7453,72.0,78,100,1.01
480,Altamira,BR,2021-03-20 05:13:30,-3.2033,-52.2064,69.24,99,29,1.99
481,Doha,QA,2021-03-20 05:13:31,25.2867,51.5333,75.2,41,0,12.66
482,Avanigadda,IN,2021-03-20 05:13:31,16.0215,80.9181,93.87,29,0,7.0
483,Opuwo,NA,2021-03-20 05:13:31,-18.0607,13.84,68.07,82,100,1.28
484,Correntina,BR,2021-03-20 05:13:31,-13.3433,-44.6367,67.59,92,98,2.59
485,Kondopoga,RU,2021-03-20 05:13:32,62.2057,34.2614,-2.2,84,89,7.94
486,Luanda,AO,2021-03-20 05:10:51,-8.8368,13.2343,78.8,89,75,4.61
487,Santa Maria,BR,2021-03-20 05:13:32,-29.6842,-53.8069,65.86,92,60,7.14
488,Maceio,BR,2021-03-20 05:13:32,-9.6658,-35.7353,73.4,94,75,2.3
489,Hirson,FR,2021-03-20 05:13:33,49.9226,4.0826,35.01,95,18,7.05
490,Mana,GF,2021-03-20 05:13:33,5.6592,-53.7767,75.11,84,26,6.33
491,Araruama,BR,2021-03-20 05:13:33,-22.8728,-42.3431,73.15,92,2,10.49
492,Sao Joao Da Barra,BR,2021-03-20 05:13:33,-21.6403,-41.0511,75.38,90,0,9.73
493,Solwezi,ZM,2021-03-20 05:13:34,-12.1688,26.3894,61.61,98,99,4.29
494,Zelenchukskaya,RU,2021-03-20 05:13:34,43.858,41.5894,35.65,50,85,0.96
495,Aswan,EG,2021-03-20 05:13:34,24.0934,32.907,71.71,24,0,8.59
496,Guajara,BR,2021-03-20 05:13:35,-2.9667,-57.6667,72.37,97,94,2.24
497,Ambilobe,MG,2021-03-20 05:13:35,-13.2,49.05,78.49,85,26,2.53
498,Umtata,ZA,2021-03-20 05:13:35,-31.5889,28.7844,59.0,94,0,1.14
499,Cotonou,BJ,2021-03-20 05:13:35,6.3654,2.4183,80.49,81,80,4.41
500,Ingraj Bazar,IN,2021-03-20 05:13:36,25.0,88.15,97.34,15,0,11.43
501,Aden,YE,2021-03-20 05:13:20,12.7794,45.0367,78.37,68,0,12.75
502,Sheffield,GB,2021-03-20 05:13:36,53.383,-1.4659,44.01,86,95,3.02
503,Sabha,LY,2021-03-20 05:13:36,27.0377,14.4283,58.98,24,0,5.46
504,Gezing,AT,2021-03-20 05:13:37,47.9178,13.1299,28.4,93,75,11.5
505,Yanam,IN,2021-03-20 05:13:37,16.7333,82.2167,97.39,24,14,4.43
506,Sighetu Marmatiei,RO,2021-03-20 05:13:37,47.9333,23.8833,29.79,82,87,1.48
507,Paraopeba,BR,2021-03-20 05:13:38,-19.2757,-44.4033,69.8,78,0,8.05
508,Havoysund,NO,2021-03-20 05:13:38,70.9963,24.6622,32.0,74,75,17.27
509,Osa,RU,2021-03-20 05:13:38,57.2829,55.4567,26.69,92,100,10.76
510,Trincomalee,LK,2021-03-20 05:13:38,8.5711,81.2335,81.25,73,49,3.69
511,Barmer,IN,2021-03-20 05:13:39,25.75,71.3833,90.05,19,0,6.15
512,Puerto Madryn,AR,2021-03-20 05:10:51,-42.7692,-65.0385,66.72,30,0,21.61
513,Barra Do Garcas,BR,2021-03-20 05:13:39,-15.89,-52.2567,70.59,99,100,3.49
514,Visnes,NO,2021-03-20 05:13:39,59.3556,5.2242,39.99,93,90,3.44
515,Mercedes,AR,2021-03-20 05:10:38,-34.6515,-59.4307,63.0,87,100,5.99
516,Jacqueville,CI,2021-03-20 05:13:40,5.2052,-4.4146,77.0,100,0,3.44
517,Valea Viilor,RO,2021-03-20 05:13:40,46.0833,24.2833,28.4,80,0,2.42
518,Santa Marta,CO,2021-03-20 05:13:40,11.2408,-74.199,81.0,71,83,10.0
519,Hwange,ZW,2021-03-20 05:13:40,-18.3693,26.5019,66.02,80,6,2.19
520,Sandwick,GB,2021-03-20 05:13:41,60.0,-1.25,44.6,93,90,20.71
521,Vengerovo,RU,2021-03-20 05:13:41,55.6848,76.7471,21.07,83,100,16.58
522,Manbij,SY,2021-03-20 05:13:41,36.5281,37.9549,39.2,87,0,1.43
523,Baiima,SL,2021-03-20 05:13:42,8.1,-11.85,72.27,82,38,0.56
524,Tarboro,US,2021-03-20 05:13:42,35.8968,-77.5358,35.6,69,1,3.44
525,Caucaia,BR,2021-03-20 05:13:42,-3.7361,-38.6531,81.0,78,20,5.75
526,Pedernales,DO,2021-03-20 05:13:42,18.0384,-71.744,76.01,65,1,3.09
527,Curuca,BR,2021-03-20 05:13:43,-0.7289,-47.8481,71.76,94,100,0.58
528,Elizabethton,US,2021-03-20 05:13:43,36.3487,-82.2107,39.0,92,100,3.94
529,Abalak,RU,2021-03-20 05:13:43,58.1286,68.5944,25.95,94,100,7.11
530,Nouadhibou,MR,2021-03-20 05:13:43,20.931,-17.0347,60.8,77,0,23.02
531,Nyzhni Sirohozy,UA,2021-03-20 05:13:44,46.8484,34.3804,34.09,89,24,8.34
532,Plettenberg Bay,ZA,2021-03-20 05:11:52,-34.0527,23.3716,63.48,85,54,2.93
533,Morant Bay,JM,2021-03-20 05:13:44,17.8815,-76.4093,78.8,73,20,3.44
534,Chiredzi,ZW,2021-03-20 05:13:44,-21.05,31.6667,69.91,81,0,2.48
535,Tabuk,PH,2021-03-20 05:13:44,17.4189,121.4443,85.91,69,62,3.6
536,Portobelo,PA,2021-03-20 05:13:45,9.55,-79.65,77.0,86,97,17.0
537,Kyshtovka,RU,2021-03-20 05:13:45,56.555,76.6271,21.76,85,100,14.76
538,Krasnoborsk,RU,2021-03-20 05:13:45,61.5598,45.934,9.0,95,97,5.08
539,Reconquista,AR,2021-03-20 05:13:45,-29.15,-59.65,68.63,72,1,2.64
540,Tabatinga,BR,2021-03-20 05:13:46,-4.2525,-69.9381,75.2,100,40,2.3
