City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
694,Glace Bay,CA,46.1969,-59.957,55.4,24,20,14.97,few clouds
695,Bereda,ES,43.2686,-7.5406,44.01,89,36,3.0,scattered clouds
696,Sindgi,IN,16.9167,76.2333,86.27,28,62,13.42,broken clouds
697,Udala,ES,43.0778,-2.5125,46.0,81,0,9.22,clear sky
698,Burgos,ES,42.3394,-3.7079,37.4,81,0,8.05,clear sky
699,Bauchi,NG,10.5,10.0,85.17,15,13,3.69,few clouds
700,Marzuq,YE,14.4,46.4667,68.29,40,0,5.12,clear sky
701,Sinnar,SD,13.5691,33.5672,93.63,13,50,3.33,scattered clouds
702,Nova Vicosa,BR,-17.8919,-39.3719,80.6,72,18,6.98,few clouds
703,Cassilandia,BR,-19.1133,-51.7342,87.82,41,18,7.96,few clouds
704,Bell Ville,AR,-32.6259,-62.6887,66.51,71,99,4.43,overcast clouds
705,Pyaozerskiy,RU,65.8333,31.1667,10.85,95,24,4.81,few clouds
706,Kokkola,FI,63.8385,23.1307,28.0,63,20,6.91,few clouds
707,Kerman,IR,30.2832,57.0788,50.0,16,0,4.61,clear sky
708,Boa Vista,BR,2.8197,-60.6733,91.4,43,40,10.36,scattered clouds
709,Moose Factory,CA,51.2585,-80.6094,41.0,100,90,8.05,overcast clouds
710,Balkanabat,TM,39.5108,54.3671,50.77,71,99,7.07,overcast clouds
711,Santos Dumont,BR,-21.4567,-43.5525,78.8,57,40,4.61,scattered clouds
712,Birao,CF,10.2849,22.7882,88.68,30,99,5.75,overcast clouds
713,Djibo,BF,14.1022,-1.6306,91.29,14,100,9.75,overcast clouds
714,Harrisonburg,US,38.4496,-78.8689,64.99,29,0,2.86,clear sky
715,Lima,PE,-12.0432,-77.0282,78.01,64,0,10.36,clear sky
